CXCL8,RNAseq,EMT,C-X-C motif chemokine ligand 8,Chr4:73740569-73742330,"GO:2000535 regulation of entry of bacterium into host cell
GO:0045091 regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:0090023 positive regulation of neutrophil chemotaxis","(M5932)HALLMARK INFLAMMATORY RESPONSE
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
CYB5B,RNAseq,EMT,Cytochrome b5 type B,Chr16:69424595-69466264,"GO:0006805 xenobiotic metabolic process
GO:0071466 cellular response to xenobiotic stimulus
GO:0009410 response to xenobiotic stimulus","(M5941)HALLMARK UV RESPONSE UP
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
CYP51A1,RNAseq,EMT,Cytochrome P450 family 51 subfamily A member 1,Chr7:92112149-92134745,"GO:0033488 cholesterol biosynthetic process via 24,25-dihydrolanosterol
GO:1900222 negative regulation of amyloid-beta clearance
GO:0045540 regulation of cholesterol biosynthetic process","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
CYSTM1,RNAseq,EMT,Cysteine rich transmembrane module containing 1,Chr5:140175188-140243789,"GO:0043312 neutrophil degranulation
GO:0002283 neutrophil activation involved in immune response
GO:0042119 neutrophil activation",NA,,,,,,
DCBLD2,RNAseq,EMT,"Discoidin, CUB and LCCL domain containing 2",Chr3:98795941-98901695,"GO:0030308 negative regulation of cell growth
GO:0045926 negative regulation of growth
GO:0030522 intracellular receptor signaling pathway","(M5916)HALLMARK APICAL SURFACE
 (M5932)HALLMARK INFLAMMATORY RESPONSE
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
DHCR7,RNAseq,EMT,7-dehydrocholesterol reductase,Chr11:71434411-71448393,"GO:0033489 cholesterol biosynthetic process via desmosterol
GO:0033490 cholesterol biosynthetic process via lathosterol
GO:0016132 brassinosteroid biosynthetic process","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5905)HALLMARK ADIPOGENESIS
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
DOCK2,RNAseq,EMT,Dedicator of cytokinesis 2,Chr5:169637275-170083382,"GO:0045060 negative thymic T cell selection
GO:0045059 positive thymic T cell selection
GO:0001766 membrane raft polarization","(M5893)HALLMARK MITOTIC SPINDLE
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
DSG2,RNAseq,EMT,Desmoglein 2,Chr18:31498177-31549007,"GO:0086073 bundle of His cell-Purkinje myocyte adhesion involved in cell communication
GO:0003165 Purkinje myocyte development
GO:0098911 regulation of ventricular cardiac muscle cell action potential",NA,,,,,,
DTX4,RNAseq,EMT,Deltex E3 ubiquitin ligase 4,Chr11:59171430-59208587,"GO:0032479 regulation of type I interferon production
GO:0032606 type I interferon production
GO:0007219 Notch signaling pathway",(M5903)HALLMARK NOTCH SIGNALING,,,,,,
DUSP7,RNAseq,EMT,Dual specificity phosphatase 7,Chr3:52048921-52056571,"GO:0000188 inactivation of MAPK activity
GO:0043407 negative regulation of MAP kinase activity
GO:0000187 activation of MAPK activity",NA,,,,,,
DYSF,RNAseq,EMT,Dysferlin,Chr2:71466699-71686763,"GO:1901842 negative regulation of high voltage-gated calcium channel activity
GO:1901386 negative regulation of voltage-gated calcium channel activity
GO:1901841 regulation of high voltage-gated calcium channel activity",NA,,,,,,
ECM1,RNAseq,EMT,Extracellular matrix protein 1,Chr1:150508109-150513789,"GO:0030502 negative regulation of bone mineralization
GO:2000404 regulation of T cell migration
GO:0070168 negative regulation of biomineral tissue development","(M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
EFHD2,RNAseq,EMT,EF-hand domain family member D2,Chr1:15409888-15430339,NA,NA,,,,,,
EFNB1,RNAseq,EMT,Ephrin B1,ChrX:68828997-68842163,"GO:0031295 T cell costimulation
GO:0042102 positive regulation of T cell proliferation
GO:0031294 lymphocyte costimulation",NA,,,,,,
ELK3,RNAseq,EMT,ETS transcription factor ELK3,Chr12:96194375-96269824,"GO:0001525 angiogenesis
GO:0048514 blood vessel morphogenesis
GO:0000122 negative regulation of transcription by RNA polymerase II",NA,,,,,,
EMP1,RNAseq,EMT,Epithelial membrane protein 1,Chr12:13196726-13219941,"GO:0032060 bleb assembly
GO:0008544 epidermis development
GO:0120031 plasma membrane bounded cell projection assembly","(M5902)HALLMARK APOPTOSIS
 (M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
EPHX4,RNAseq,EMT,Epoxide hydrolase 4,Chr1:92029985-92063538,NA,NA,,,,,,
EPS8,RNAseq,EMT,Epidermal growth factor receptor pathway substrate 8,Chr12:15620136-15789388,"GO:0051016 barbed-end actin filament capping
GO:0051693 actin filament capping
GO:1900029 positive regulation of ruffle assembly",NA,,,,,,
ETS2,RNAseq,EMT,"ETS proto-oncogene 2, transcription factor",Chr21:38805929-38824954,"GO:0001712 ectodermal cell fate commitment
GO:0001705 ectoderm formation
GO:0090009 primitive streak formation","(M5919)HALLMARK HEDGEHOG SIGNALING
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5934)HALLMARK XENOBIOTIC METABOLISM",,,,,,
F3,RNAseq,EMT,"Coagulation factor III, tissue factor",Chr1:94529176-94541857,"GO:0002543 activation of blood coagulation via clotting cascade
GO:0007598 blood coagulation, extrinsic pathway
GO:0010641 positive regulation of platelet-derived growth factor receptor signaling pathway","(M5946)HALLMARK COAGULATION
 (M5942)HALLMARK UV RESPONSE DN
 (M5891)HALLMARK HYPOXIA",,,,,,
FAM167B,RNAseq,EMT,Family with sequence similarity 167 member B,Chr1:32247222-32248856,NA,NA,,,,,,
FAM214B,RNAseq,EMT,Family with sequence similarity 214 member B,Chr9:35104117-35115862,NA,NA,,,,,,
FAM25A,RNAseq,EMT,Family with sequence similarity 25 member A,Chr10:87020294-87024730,NA,NA,,,,,,
FAM83A,RNAseq,EMT,Family with sequence similarity 83 member A,Chr8:123179047-123210079,"GO:0007173 epidermal growth factor receptor signaling pathway
GO:0038127 ERBB signaling pathway
GO:0007169 transmembrane receptor protein tyrosine kinase signaling pathway",NA,,,,,,
FDFT1,RNAseq,EMT,Farnesyl-diphosphate farnesyltransferase 1,Chr8:11802741-11839298,"GO:0045540 regulation of cholesterol biosynthetic process
GO:0006696 ergosterol biosynthetic process
GO:0045338 farnesyl diphosphate metabolic process","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
FGFBP1,RNAseq,EMT,Fibroblast growth factor binding protein 1,Chr4:15935577-15938740,"GO:1903589 positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:0090050 positive regulation of cell migration involved in sprouting angiogenesis
GO:1903587 regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",NA,,,,,,
FGFR2,RNAseq,EMT,Fibroblast growth factor receptor 2,Chr10:121478330-121598458,"GO:0035602 fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow
GO:0060595 fibroblast growth factor receptor signaling pathway involved in mammary gland specification
GO:0060615 mammary gland bud formation",NA,,,,,,
FN1,RNAseq,EMT,Fibronectin 1,Chr2:215360440-215436068,"GO:2001202 negative regulation of transforming growth factor-beta secretion
GO:1904237 positive regulation of substrate-dependent cell migration, cell attachment to substrate
GO:2001201 regulation of transforming growth factor-beta secretion","(M5946)HALLMARK COAGULATION
 (M5921)HALLMARK COMPLEMENT
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
FOSL1,RNAseq,EMT,"FOS like 1, AP-1 transcription factor subunit",Chr11:65892049-65900388,"GO:0007296 vitellogenesis
GO:0051412 response to corticosterone
GO:0060674 placenta blood vessel development",(M5890)HALLMARK TNFA SIGNALING VIA NFKB,,,,,,
FOXQ1,RNAseq,EMT,Forkhead box Q1,Chr6:1312098-1314758,"GO:0031069 hair follicle morphogenesis
GO:0048730 epidermis morphogenesis
GO:0001942 hair follicle development",NA,,,,,,
FRMD5,RNAseq,EMT,FERM domain containing 5,Chr15:43870764-44195271,"GO:2000146 negative regulation of cell motility
GO:0031032 actomyosin structure organization
GO:0045785 positive regulation of cell adhesion",NA,,,,,,
FTSJ1,RNAseq,EMT,FtsJ RNA 2'-O-methyltransferase 1,ChrX:48476199-48486350,"GO:0002128 tRNA nucleoside ribose methylation
GO:0030488 tRNA methylation
GO:0006400 tRNA modification",NA,,,,,,
FURIN,RNAseq,EMT,"Furin, paired basic amino acid cleaving enzyme",Chr15:90868588-90883457,"GO:1901394 positive regulation of transforming growth factor beta1 activation
GO:0032904 negative regulation of nerve growth factor production
GO:0019082 viral protein processing","(M5896)HALLMARK TGF BETA SIGNALING
 (M5946)HALLMARK COAGULATION
 (M5941)HALLMARK UV RESPONSE UP",,,,,,
FUT8,RNAseq,EMT,Fucosyltransferase 8,Chr14:65410592-65744121,"GO:0042355 L-fucose catabolic process
GO:0019317 fucose catabolic process
GO:0042354 L-fucose metabolic process",(M5937)HALLMARK GLYCOLYSIS,,,,,,
GAD1,RNAseq,EMT,Glutamate decarboxylase 1,Chr2:170816887-170861149,"GO:0006540 glutamate decarboxylation to succinate
GO:0006538 glutamate catabolic process
GO:0009449 gamma-aminobutyric acid biosynthetic process","(M5951)HALLMARK SPERMATOGENESIS
 (M5934)HALLMARK XENOBIOTIC METABOLISM",,,,,,
GALE,RNAseq,EMT,UDP-galactose-4-epimerase,Chr1:23795599-23800578,"GO:0033499 galactose catabolic process via UDP-galactose
GO:0019388 galactose catabolic process
GO:0006012 galactose metabolic process","(M5937)HALLMARK GLYCOLYSIS
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
GEM,RNAseq,EMT,GTP binding protein overexpressed in skeletal muscle,Chr8:94249257-94262319,"GO:1901842 negative regulation of high voltage-gated calcium channel activity
GO:1901386 negative regulation of voltage-gated calcium channel activity
GO:1901841 regulation of high voltage-gated calcium channel activity","(M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
GJB3,RNAseq,EMT,Gap junction protein beta 3,Chr1:34781214-34786364,"GO:0071300 cellular response to retinoic acid
GO:0001890 placenta development
GO:0032526 response to retinoic acid",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
GPR158,RNAseq,EMT,G protein-coupled receptor 158,Chr10:25175001-25602228,"GO:0072659 protein localization to plasma membrane
GO:1990778 protein localization to cell periphery
GO:0072657 protein localization to membrane",NA,,,,,,
GSTM3,RNAseq,EMT,Glutathione S-transferase mu 3,Chr1:109733932-109741038,"GO:0008065 establishment of blood-nerve barrier
GO:0070458 cellular detoxification of nitrogen compound
GO:0018916 nitrobenzene metabolic process","(M5916)HALLMARK APICAL SURFACE
 (M5951)HALLMARK SPERMATOGENESIS",,,,,,
GSTM4,RNAseq,EMT,Glutathione S-transferase mu 4,Chr1:109656076-109661709,"GO:0018916 nitrobenzene metabolic process
GO:1901687 glutathione derivative biosynthetic process
GO:0042759 long-chain fatty acid biosynthetic process",(M5934)HALLMARK XENOBIOTIC METABOLISM,,,,,,
GUCY1A1,RNAseq,EMT,Guanylate cyclase 1 soluble subunit alpha 1,Chr4:155666710-155722569,"GO:0098925 retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission
GO:0052565 response to defense-related host nitric oxide production
GO:0099555 trans-synaptic signaling by nitric oxide, modulating synaptic transmission","(M5908)HALLMARK ANDROGEN RESPONSE
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
HHEX,RNAseq,EMT,Hematopoietically expressed homeobox,Chr10:92689955-92695647,"GO:0010621 negative regulation of transcription by transcription factor localization
GO:0016973 poly(A)+ mRNA export from nucleus
GO:0045736 negative regulation of cyclin-dependent protein serine/threonine kinase activity",(M5938)HALLMARK REACTIVE OXIGEN SPECIES PATHWAY,,,,,,
HHLA1,RNAseq,EMT,HERV-H LTR-associating 1,Chr8:132061486-132105265,NA,NA,,,,,,
HMGA1,RNAseq,EMT,High mobility group AT-hook 1,Chr6:34236873-34246231,"GO:0075713 establishment of integrated proviral latency
GO:0035986 senescence-associated heterochromatin focus assembly
GO:0090402 oncogene-induced cell senescence","(M5901)HALLMARK G2M CHECKPOINT
 (M5925)HALLMARK E2F TARGETS",,,,,,
HMGCS1,RNAseq,EMT,3-hydroxy-3-methylglutaryl-CoA synthase 1,Chr5:43287470-43313181,"GO:0010142 farnesyl diphosphate biosynthetic process, mevalonate pathway
GO:0046690 response to tellurium ion
GO:1902767 isoprenoid biosynthetic process via mevalonate","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5908)HALLMARK ANDROGEN RESPONSE
 (M5935)HALLMARK FATTY ACID METABOLISM",,,,,,
HMOX1,RNAseq,EMT,Heme oxygenase 1,Chr22:35381096-35394207,"GO:0032764 negative regulation of mast cell cytokine production
GO:0043305 negative regulation of mast cell degranulation
GO:1903589 positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5941)HALLMARK UV RESPONSE UP
 (M5902)HALLMARK APOPTOSIS",,,,,,
HMSD,RNAseq,EMT,Histocompatibility minor serpin domain containing,Chr18:63949301-63961835,"GO:0010951 negative regulation of endopeptidase activity
GO:0010466 negative regulation of peptidase activity
GO:0045861 negative regulation of proteolysis",NA,,,,,,
HSD17B7,RNAseq,EMT,Hydroxysteroid 17-beta dehydrogenase 7,Chr1:162790702-162812818,"GO:0006703 estrogen biosynthetic process
GO:0008210 estrogen metabolic process
GO:0006695 cholesterol biosynthetic process","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5935)HALLMARK FATTY ACID METABOLISM",,,,,,
IGFBP5,RNAseq,EMT,Insulin like growth factor binding protein 5,Chr2:216672105-216695549,"GO:1904205 negative regulation of skeletal muscle hypertrophy
GO:1904204 regulation of skeletal muscle hypertrophy
GO:0014734 skeletal muscle hypertrophy","(M5942)HALLMARK UV RESPONSE DN
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
IGFBP6,RNAseq,EMT,Insulin like growth factor binding protein 6,Chr12:53097667-53102340,"GO:0043567 regulation of insulin-like growth factor receptor signaling pathway
GO:0048009 insulin-like growth factor receptor signaling pathway
GO:0090090 negative regulation of canonical Wnt signaling pathway",(M5902)HALLMARK APOPTOSIS,,,,,,
IL1R2,RNAseq,EMT,Interleukin 1 receptor type 2,Chr2:101991960-102024826,"GO:0050712 negative regulation of interleukin-1 alpha secretion
GO:0050705 regulation of interleukin-1 alpha secretion
GO:2000660 negative regulation of interleukin-1-mediated signaling pathway","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5947)HALLMARK IL2 STAT5 SIGNALING",,,,,,
IL4R,RNAseq,EMT,Interleukin 4 receptor,Chr16:27313974-27364778,"GO:0045626 negative regulation of T-helper 1 cell differentiation
GO:0045630 positive regulation of T-helper 2 cell differentiation
GO:0045625 regulation of T-helper 1 cell differentiation","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5911)HALLMARK INTERFERON ALPHA RESPONSE
 (M5947)HALLMARK IL2 STAT5 SIGNALING",,,,,,
INHBA,RNAseq,EMT,Inhibin subunit beta A,Chr7:41685114-41703090,"GO:0046882 negative regulation of follicle-stimulating hormone secretion
GO:0046881 positive regulation of follicle-stimulating hormone secretion
GO:0021773 striatal medium spiny neuron differentiation","(M5953)HALLMARK KRAS SIGNALING UP
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB",,,,,,
INSIG1,RNAseq,EMT,Insulin induced gene 1,Chr7:155297878-155310235,"GO:0036316 SREBP-SCAP complex retention in endoplasmic reticulum
GO:1901303 negative regulation of cargo loading into COPII-coated vesicle
GO:2000639 negative regulation of SREBP signaling pathway","(M5908)HALLMARK ANDROGEN RESPONSE
 (M5942)HALLMARK UV RESPONSE DN
 (M5915)HALLMARK APICAL JUNCTION",,,,,,
IQCN,RNAseq,EMT,IQ motif containing N,Chr19:18257098-18274452,NA,NA,,,,,,
ISG20,RNAseq,EMT,Interferon stimulated exonuclease gene 20,Chr15:88639016-88656483,"GO:0000738 DNA catabolic process, exonucleolytic
GO:0045071 negative regulation of viral genome replication
GO:1903901 negative regulation of viral life cycle","(M5911)HALLMARK INTERFERON ALPHA RESPONSE
 (M5902)HALLMARK APOPTOSIS
 (M5913)HALLMARK INTERFERON GAMMA RESPONSE",,,,,,
ITGA6,RNAseq,EMT,Integrin subunit alpha 6,Chr2:172427586-172506458,"GO:0031581 hemidesmosome assembly
GO:0035878 nail development
GO:0010668 ectodermal cell differentiation",(M5947)HALLMARK IL2 STAT5 SIGNALING,,,,,,
ITGBL1,RNAseq,EMT,Integrin subunit beta like 1,Chr13:101452675-101716446,"GO:0033627 cell adhesion mediated by integrin
GO:0007229 integrin-mediated signaling pathway
GO:0007160 cell-matrix adhesion",(M5953)HALLMARK KRAS SIGNALING UP,,,,,,
KCNMA1,RNAseq,EMT,Potassium calcium-activated channel subfamily M alpha 1,Chr10:76869604-77637808,"GO:0060083 smooth muscle contraction involved in micturition
GO:0060087 relaxation of vascular smooth muscle
GO:0014832 urinary bladder smooth muscle contraction",(M5942)HALLMARK UV RESPONSE DN,,,,,,
KCNN4,RNAseq,EMT,Potassium calcium-activated channel subfamily N member 4,Chr19:43766533-43780973,"GO:0050862 positive regulation of T cell receptor signaling pathway
GO:0050857 positive regulation of antigen receptor-mediated signaling pathway
GO:0050856 regulation of T cell receptor signaling pathway",(M5953)HALLMARK KRAS SIGNALING UP,,,,,,
KLF10,RNAseq,EMT,Kruppel like factor 10,Chr8:102648784-102655725,"GO:0045672 positive regulation of osteoclast differentiation
GO:0002763 positive regulation of myeloid leukocyte differentiation
GO:0045670 regulation of osteoclast differentiation","(M5896)HALLMARK TGF BETA SIGNALING
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
